filename,num_words,ttr,gawl,gfw,big,trig,bignofun,trignofun,pos
Tactical_Breach_Wizards.txt,51,0.8235294117647058,4.666666666666667,wizards | window | ways | warlock | unravel | unique | turn-based | try | traffic | time,you lead | you can | wizards you | wizards in | ways or | warlock through | unravel a | unique spells | turnbased battles | try every,you lead a | you can think | wizards you lead | wizards in kevlar | window in tactical | ways or rewind | warlock through a | unravel a modern | unique spells in | turnbased battles to,wizards you | wizards lead | wizards kevlar | wizards in | ways rewind | ways or | warlock through | warlock a | warlock 4th | unravel modern,you plan think | you lead a | wizards wizards lead | wizards wizards kevlar | window in tactical | ways ways rewind | warlock warlock a | unravel unravel modern | unique spells in | turnbased battles to,NN | IN | JJ | VB | NNP | DT | NNS | TO | PRP | VBP
Thrive_Heavy_Lies_The_Crown.txt,51,0.8823529411764706,4.627450980392157,thrive | tough | survive | struggle | strength | rts | moral | medieval | make | lies,your kingdom | your foes | your every | you struggle | with friends | will you | where the | tough moral | to thrive | to survive,your kingdom hinges | your foes in | your every decision | you struggle to | with friends make | will you struggle | where the fate | tough moral choices | to survive or | thrive thrive heavy,will you | will struggle | tough moral | thrive heavy | survive or | survive find | struggle to | struggle survive | strength to | strength thrive,your kingdom hinges | your foes in | your every decision | you struggle to | with friends make | will will struggle | where builder fate | tough moral choices | to survive or | thrive thrive heavy,NN | DT | NNP | IN | VB | NNS | JJ | PRP$ | CC | VBZ
Turmoil.txt,28,0.9285714285714286,5.178571428571429,oil | visually | turmoil | tongue-in-cheek | take | simulation | rush | players | offers | north,visually charming | turmoil offers | tongueincheek take | the simulation | the 19th | take on | simulation genre | rush in | players a | on the,visually charming tongueincheek | turmoil offers players | tongueincheek take on | the simulation genre | the 19th century | take on the | simulation genre inspired | rush in north | players a visually | on the simulation,visually charming | turmoil offers | tongueincheek take | take the | take simulation | take on | simulation genre | rush north | rush in | players visually,visually charming tongueincheek | turmoil offers players | tongueincheek take on | the simulation genre | the 19th century | take take the | simulation genre inspired | rush rush north | players players visually | on take simulation,NN | IN | NNP | JJ | DT | NNS | VBN | RB | CD
Warhammer_40000_Battlesector.txt,39,0.8974358974358975,5.846153846153846,strategy | weaponry | warhammer | victory | using | universe | turn-based | superior | set | pick,your force | your army | warhammer 40000 | victory using | using superior | universe of | turnbased strategy | the grimdark | the 41st | superior strategy,your force develop | your army field | weaponry warhammer 40000 | warhammer 40000 battlesector | victory using superior | using superior strategy | universe of the | turnbased strategy game | the grimdark universe | the 41st millennium,warhammer 40000 | victory using | using superior | universe the | universe of | universe 41st | turnbased strategy | superior strategy | strategy game | strategy awesome,your force develop | your army field | weaponry warhammer 40000 | warhammer 40000 battlesector | victory using superior | using superior strategy | universe universe the | turnbased strategy game | the grimdark universe | the 41st millennium,NN | JJ | NNP | IN | DT | VBG | PRP$ | NNS | CD | CC
Warhammer_40000_Gladius__Relics_of_War.txt,49,0.8163265306122449,4.673469387755102,"warhammer | war | four | factions | 40,000 | – | world | violence | unique | turn-based",warhammer 40000 | – relics | you will | you to | world of | will lead | will engage | war for | war brings | violence four,– relics of | you will lead | you to a | world of terror | will lead one | will engage in | warhammer 40000 you | warhammer 40000 gladius | war for dominance | war brings you,warhammer 40000 | – relics | world terror | world of | war for | war dominance | war brings | violence four | unique factions | turnbased 4x,– relics of | you brings a | you 40000 lead | world world terror | will lead one | will engage in | warhammer 40000 you | warhammer 40000 gladius | war war dominance | war brings you,IN | NN | CD | NNP | JJ | DT | NNS | VB | PRP | MD
WARNO.txt,46,0.9130434782608695,5.260869565217392,war | world | warno | victory | units | ultimate | turns | total | systems | strategy,your forces | you command | world war | warno is | war turns | war iii | units on | ultimate world | turns decisively | total victory,your forces to | you command hundreds | world war iii | warno is the | war turns decisively | war iii battle | victory realistic immersive | units on a | ultimate world war | turns decisively hot,world war | warno ultimate | warno the | warno is | war turns | war iii | units on | units beautiful | units a | ultimate world,your forces to | you command hundreds | world war iii | warno warno the | war turns decisively | war iii battle | victory realistic immersive | units units a | ultimate world war | turns decisively hot,NNP | NN | JJ | IN | NNS | VBZ | DT | CC | VBP | VB
Wartales.txt,41,0.8048780487804879,4.878048780487805,world | wealth | wartales | unravel | universe | tombs | secrets | search | rpg | recruit,of the | you lead | world rpg | world recruit | which you | wealth across | wartales is | unravel the | universe explore | tombs of,you lead a | world rpg in | world recruit companions | which you lead | wealth across a | wartales is an | unravel the secrets | universe explore the | tombs of the | their search for,world rpg | world recruit | wealth across | wartales open | wartales is | wartales an | unravel the | unravel secrets | universe explore | tombs the,you lead a | world rpg in | world recruit companions | which rpg lead | wealth across a | wartales wartales an | unravel unravel secrets | universe explore the | tombs tombs the | their search for,NN | IN | DT | NNS | VBP | NNP | JJ | WDT | VBZ | PRP$
Wildermyth.txt,44,0.8636363636363636,5.363636363636363,world | wildermyth | whole | tactical | storytelling | story | rpg | reshape | procedural | primes,your world | your cast | world and | will alter | wildermyth follows | whole careers | where tactical | to their | their whole | their powerful,your world and | your cast of | world and reshape | will alter your | wildermyth follows heroes | whole careers from | where tactical combat | to their powerful | their whole careers | their powerful primes,world reshape | world and | wildermyth follows | whole careers | tactical combat | storytelling rpg | story decisions | rpg where | rpg tactical | reshape your,your world and | your cast of | world world reshape | will alter your | wildermyth follows heroes | whole careers from | where tactical combat | to days powerful | their whole careers | their powerful primes,NN | NNS | JJ | PRP$ | IN | CC | NNP | VB | WRB | VBZ
Wingspan.txt,47,0.8297872340425532,4.680851063829787,birds | wingspan | wildlife | three | strategy | relaxing | preserves | powerful | players | play,your three | your network | your goal | you play | wingspan is | wildlife preserves | to your | to discover | to 5 | three habitats,your three habitats | your network of | your goal is | you play extends | wingspan is a | to your network | to discover and | to 5 players | three habitats your | the best birds,your goal | wingspan relaxing | wingspan is | wingspan a | wildlife preserves | three habitats | strategy card | relaxing awardwinning | powerful combinations | players each,your three habitats | your network of | your goal is | you play extends | wingspan wingspan a | to discover and | to birds network | to 5 players | three habitats your | the best birds,NN | NNS | IN | DT | CD | VBZ | TO | PRP$ | VB | JJ
Worms_WMD.txt,44,0.8636363636363636,5.113636363636363,worms | weapons | yet | w.m.d | vehicles | return | plus | new | much-loved | look,yet with | worms wmd | worms experience | worms are | wmd is | with a | weapons the | weapons and | vehicles and | their most,yet with a | worms wmd is | worms experience ever | worms are back | wmd is the | with a gorgeous | weapons the introduction | weapons and gameplay | vehicles and buildings | their most destructive,yet with | worms wmd | worms experience | worms back | worms are | wmd the | wmd is | wmd best | with gorgeous | with a,yet with a | worms worms back | worms wmd is | worms experience ever | wmd wmd the | with with gorgeous | weapons weapons introduction | weapons weapons gameplay | vehicles vehicles buildings | their back destructive,NN | NNS | JJ | DT | IN | RB | CC | NNP | VBZ | VBP
XCOM_2.txt,45,0.8444444444444444,4.644444444444445,xcom | year | world | unknown | strategy | sequel | save | rule | resistance | reclaim,you must | year earth | xcom enemy | xcom and | xcom 2 | world and | unknown the | under alien | to xcom | to reclaim,you must rebuild | year earth has | xcom enemy unknown | xcom and ignite | xcom 2 is | world and save | unknown the 2012 | under alien rule | to xcom enemy | to reclaim our,year earth | xcom ignite | xcom enemy | xcom and | xcom 2 | world save | world and | unknown the | unknown 2012 | strategy game,you must rebuild | year earth has | xcom xcom ignite | xcom enemy unknown | xcom 2 is | world world save | unknown unknown 2012 | under alien rule | to xcom enemy | to reclaim our,NN | VB | DT | VBZ | NNP | JJ | IN | CC | TO | CD
Xenonauts_2.txt,40,0.85,5.725,wings | warfare | war | wage | victory | turn-based | technologically | tactical | superior | strategic,your fighter | wings and | warfare against | war of | wage a | victory in | turnbased tactical | technologically superior | tactical battles | superior foe,your fighter wings | wings and achieve | warfare against a | war of resistance | wage a global | victory in a | turnbased tactical battles | technologically superior foe | tactical battles build | strategic victory in,wings and | wings achieve | warfare technologically | warfare against | warfare a | war resistance | war of | wage global | wage a | victory simulation,your fighter wings | wings wings achieve | warfare warfare a | war war resistance | wage wage global | victory victory a | turnbased tactical battles | technologically superior foe | tactical battles build | strategic victory in,NN | JJ | IN | DT | VBP | NNS | RB | VB | PRP$ | NNP
Yarimono.txt,36,0.8611111111111112,6.138888888888889,yarimon | world | various | unexpectedly | ultra-invincible | turn | trainers | tournament | takes | tackle,yarimon tournament | yarimon learns | while challenging | various trainers | unexpectedly discovers | ultrainvincible move | turn after | trainers to | tournament the | to participate,yarimon tournament the | yarimon learns the | world the protagonists | while challenging various | various trainers to | unexpectedly discovers the | ultrainvincible move the | turn after their | trainers to participate | tournament the protagonist,yarimon tournament | yarimon learns | while challenging | various trainers | unexpectedly discovers | ultrainvincible move | turn their | turn partner | turn after | trainers to,yarimon tournament the | yarimon learns the | world the protagonists | while challenging various | various trainers to | unexpectedly discovers the | ultrainvincible move the | turn turn their | trainers trainers participate | tournament tournament protagonist,DT | NN | IN | VBZ | NNP | JJ | NNS | VBG | VBD | VB
